% Model:              qubit-exact-solved.mph
% Version:            COMSOL 6.3.0.290
% Date:               Sep 24 2026, 10:46
% Dimension:          3
% Nodes:              258
% Expressions:        2
% Description:        Electric potential, Electric field norm
% Length unit:        µm
% x                       y                        z                        V (V)                    es.normE (V/m)
-7.818885117771128        200.6694985735822        1                        0.9961919250921472       34989.077785312336
7.106114882228871         200.6694985735822        1                        0.0011919250921473177    38493.598467366915
-184.59842796529105       500                      1                        0.0010095422113361827    1549.2115986238098
-91.20678603051702        400.9982594331018        1                        0.0010095422113361827    2397.0435559270154
-0.6201934118052221       500                      1                        0.0010095422113361827    1073.9134915792067
457.6738831686232         -1.1606248446906027      1                        1.5551551688205688E-4    294.6417383684869
89.96639920690667         400.9982594331018        1                        0.0010095422113361827    1323.3298803673995
90.68611488222895         399.6694985735822        1                        0.0011919250921473177    2153.73928493475
91.05427669196993         398.86836877355626       1                        0.0017525858818637058    2144.818007602797
127.09019024717335        197.93092756549632       1                        0.009243380788315124     1816.2309477337922
129.32216378658777        199.86836877355626       1                        0.0017525858818637058    2525.128236845543
357.48534289128895        99.44718547110878        1                        0.02272262817114709      147.47081881083832
257.98534289128895        -0.05281452888860083     1                        1.809494217072157E-4     620.428155222235
357.48534289128895        -99.55281452889385       1                        0.01978058601995669      161.78588818708985
456.98534289128895        -0.05281452889391689     1                        1.809494217072157E-4     295.25491540477236
557.5                     99.0000482886788         0.9999999999999999       1.203456428689374E-4     148.95282219470673
458.49998792718935        3.621586819482719E-5     0.9999999999999999       1.203456428689374E-4     220.02319248341473
557.5                     -98.99997585694251       0.9999999999999999       1.203456428689374E-4     141.89229464094035
358.49999999999994        100.0000000000027        0.9999999999999999       0.022596178915017327     177.3470656663311
457.49999999999994        1.0000000000000135       0.9999999999999999       1.677749331625777E-4     307.82586744379955
556.5                     100.00000000000001       0.9999999999999999       1.677749331625777E-4     140.72491719501784
257.17799289756886        0.6950799652146593       1                        5.295619975882135E-4     768.1569953453478
128.49936484308947        114.25265895483365       1                        5.295619975882135E-4     1658.6056561139114
356.67799289756886        100.19507996521205       1                        0.023071240747028092     89.06817621740927
257.17799289756886        199.69507996520932       1                        5.295619975882135E-4     741.8159162194206
130.27587999218687        199.69507996520932       1                        5.295619975882135E-4     1741.499520194416
130.68266243995566        200.79747950109947       1                        7.241534779155991E-4     1841.1070075443422
256.9481749395532         200.79747950109947       1                        7.241534779155991E-4     760.8995628946069
92.60674498158114         398.7992023420298        1                        7.241534779155991E-4     1502.6769750208991
91.5267642551022          399.70560615288684       1                        6.446598561250622E-4     1302.1179737253644
92.02384546910966         401.0012866561199        1                        4.975413941960741E-4     1082.3391320195526
1.440022759459301         500                      1                        4.975413941960742E-4     1078.9978501446221
185.41263172350313        500                      1                        4.975413941960742E-4     482.46156003071775
457.49999999999994        199.0000000000001        0.9999999999999999       1.677749331625777E-4     294.8059111599506
273.19149088841027        401.0012866561199        1                        4.975413941960742E-4     470.8694164441575
273.7783213810324         398.7992023420298        1                        7.241534779155991E-4     705.6364845878976
357.6986445508937         100.59761464428733       1                        0.02267216640921175      150.75161774695056
258.1986445508937         200.0976146442846        1                        1.304876597718705E-4     648.5743204306139
